suara_non_dapil_sah,alasan_suara_non_dapil_tidak_sah,suara_dapil_sah,alasan_suara_dapil_tidak_sah,waktu,dalam_waktu_pemungutan,nim_email_hashed,jenis_email,input_dapil,dapil_tercatat,terdaftar,dapil_benar,dapil_sesuai,pilihan_gubernur,pilihan_dpm,pilihan_himatro,pilihan_hmti
true,,true,,2021-01-04 09:17:56 +0700 +07,true,60cd576079c93123468cc1222756058c,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,01. ROBIATUL ADAWIYAH,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:18:00 +0700 +07,true,96e9427287a35bdc587f794d7125a4ec,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,19. SAMHAJI,,
true,,true,,2021-01-04 09:18:04 +0700 +07,true,309cf9bf4a15b17b0c4d96fefa67fedb,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,10. MOHAMMAD DAMANHURI,,
true,,true,,2021-01-04 09:18:06 +0700 +07,true,2d9fb6ea977dc59f97a1325ad998b623,student,TEKNIK ELEKTRO,TEKNIK ELEKTRO,true,true,true,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,14. ELVA DEWI LESTARI,2. MOCH. IFAN JULIYANTO / ERIK DWI CAHYONO,
true,,true,,2021-01-04 09:18:08 +0700 +07,true,206d556ece514e552c22a537d9d8fdfa,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,02. ROMY YANSYAH,,
true,,true,,2021-01-04 09:18:12 +0700 +07,true,6edc284c013650a722a24b8f2bbd9403,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,02. ROMY YANSYAH,,
true,,true,,2021-01-04 09:18:13 +0700 +07,true,1e885d32a48f8809bca74beb82266834,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
false,(a) Tidak terdaftar dalam daftar pemilih,false,(a) Tidak terdaftar dalam daftar pemilih,2021-01-04 09:18:14 +0700 +07,true,674469920c13c2fb3b6d43787bf8257f,student,TEKNIK INFORMATIKA,,false,,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,17. LILIK MAULIDA KHASANAH,,
true,,true,,2021-01-04 09:18:16 +0700 +07,true,098ab24622c618323716b9cb74baa738,student,TEKNIK ELEKTRO,TEKNIK ELEKTRO,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,2. MOCH. IFAN JULIYANTO / ERIK DWI CAHYONO,
true,,true,,2021-01-04 09:18:22 +0700 +07,true,923c4d53e91febeb4a8ece30ab4e9dca,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,13. DANY WIDIYANTO,,
true,,true,,2021-01-04 09:18:37 +0700 +07,true,943d23be7fccb2f974f6db34c1184311,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,15. MOH. TAMIM ANSORI,,
true,,true,,2021-01-04 09:18:38 +0700 +07,true,42d926ff7d4ce37a1d0404d8eb037b98,student,TEKNIK MESIN,TEKNIK MESIN,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,01. ROBIATUL ADAWIYAH,,
true,,true,,2021-01-04 09:18:40 +0700 +07,true,1ff532bb361ec65915bef65591e57740,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,07. EVIANA RAMADHANI SUGIARTO,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:18:44 +0700 +07,true,d373b88505056baf0c9357a4c2359bdf,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,04. KHARISMA HILMY DWI IFANGGA,,2. NICKYO PUTRA ARBAATA / FATHUR RAHMAN IRVANSYAH
true,,true,,2021-01-04 09:18:52 +0700 +07,true,cdf5ddad8bd96db054f840f787534883,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,2. NICKYO PUTRA ARBAATA / FATHUR RAHMAN IRVANSYAH
true,,true,,2021-01-04 09:19:11 +0700 +07,true,76e05d93938eda8ca9574322ed55daab,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,18. SANTI EKA ALVIONITA,,
true,,true,,2021-01-04 09:19:12 +0700 +07,true,6dcbcd9526f4c78816f6e6b9b923a12a,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,13. DANY WIDIYANTO,,
true,,true,,2021-01-04 09:19:18 +0700 +07,true,3c26c150e29fd5fd93ba6b0e2b41228c,student,TEKNIK MEKATRONIKA,TEKNIK MEKATRONIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,19. SAMHAJI,,
true,,true,,2021-01-04 09:19:19 +0700 +07,true,661a5c98cc8847ea717f93da27d437c1,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,01. ROBIATUL ADAWIYAH,,
true,,true,,2021-01-04 09:19:19 +0700 +07,true,11b4dcafa03368fd7796e4fedd006028,student,TEKNIK ELEKTRO,TEKNIK ELEKTRO,true,true,true,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,07. EVIANA RAMADHANI SUGIARTO,2. MOCH. IFAN JULIYANTO / ERIK DWI CAHYONO,
true,,true,,2021-01-04 09:19:29 +0700 +07,true,ba279a99fd14a8a178599d4927c180d1,student,TEKNIK ELEKTRO,TEKNIK ELEKTRO,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,2. MOCH. IFAN JULIYANTO / ERIK DWI CAHYONO,
true,,true,,2021-01-04 09:19:33 +0700 +07,true,7250197615cc9c3f66d901e995887d0e,student,TEKNIK ELEKTRO,TEKNIK ELEKTRO,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,14. ELVA DEWI LESTARI,2. MOCH. IFAN JULIYANTO / ERIK DWI CAHYONO,
true,,true,,2021-01-04 09:19:37 +0700 +07,true,0ac7334a2b153b71703ba1dcf00ae900,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,04. KHARISMA HILMY DWI IFANGGA,,2. NICKYO PUTRA ARBAATA / FATHUR RAHMAN IRVANSYAH
true,,true,,2021-01-04 09:19:43 +0700 +07,true,f4ea556f3458d8cb4d49af85403e3af1,student,TEKNIK MESIN,TEKNIK MESIN,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,09. MOHAMMAD DIMAS AGUNG DWIRYA,,
true,,true,,2021-01-04 09:19:44 +0700 +07,true,ab8c915e668e2d75238e2b756989e14e,student,TEKNIK MEKATRONIKA,TEKNIK MEKATRONIKA,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,08. IRFAN ZUHDA JOEHDANTO ASLAM,,
true,,true,,2021-01-04 09:19:45 +0700 +07,true,5981dc3f9058daee8678338f01994633,student,TEKNIK ELEKTRO,TEKNIK ELEKTRO,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,07. EVIANA RAMADHANI SUGIARTO,2. MOCH. IFAN JULIYANTO / ERIK DWI CAHYONO,
true,,true,,2021-01-04 09:19:48 +0700 +07,true,8e33c01bc2a47d18552f5bbe0a3883f7,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,08. IRFAN ZUHDA JOEHDANTO ASLAM,,
true,,true,,2021-01-04 09:19:53 +0700 +07,true,8935fe171ce1b0fbe5ce584d1216de1b,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,03. RIPANDI,,
true,,true,,2021-01-04 09:19:53 +0700 +07,true,1b3844afaff577af9094cb43b6fb6719,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,10. MOHAMMAD DAMANHURI,,
true,,true,,2021-01-04 09:20:00 +0700 +07,true,00054cb8f4f9a336448fc9295eec8a2c,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,02. ROMY YANSYAH,,
true,,true,,2021-01-04 09:20:00 +0700 +07,true,25119b77d852580bc311b3078678e79f,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,01. ROBIATUL ADAWIYAH,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:20:01 +0700 +07,true,cc68905cdeeef5143e386e534c9902c6,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:20:08 +0700 +07,true,5315afbb03588a33c9f7ece3842e6f15,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,05. UFIATUN NAFISAH,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:20:16 +0700 +07,true,6be23090011d689482bfa6e6ebfcfdf3,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,07. EVIANA RAMADHANI SUGIARTO,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:20:19 +0700 +07,true,df6354e5dad395e06ef5c4981e1d4de0,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,
true,,true,,2021-01-04 09:20:26 +0700 +07,true,b96d4acc2c3a751c5dc4f40f97a3cb65,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,07. EVIANA RAMADHANI SUGIARTO,,
true,,true,,2021-01-04 09:20:34 +0700 +07,true,204a009ad8eabbafee18fbffca947d36,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,18. SANTI EKA ALVIONITA,,
true,,true,,2021-01-04 09:20:36 +0700 +07,true,4a6c4e03352de12f417857f80c8c1b5f,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:20:44 +0700 +07,true,620e8fab153e5d07d32a628d9826f1e8,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,19. SAMHAJI,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:20:47 +0700 +07,true,e2b52f02ab755e2f61dd82dcce081c6c,student,TEKNIK MEKATRONIKA,TEKNIK MEKATRONIKA,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,19. SAMHAJI,,
true,,true,,2021-01-04 09:21:01 +0700 +07,true,423170483e72933e5bc564674a63b6b6,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,04. KHARISMA HILMY DWI IFANGGA,,2. NICKYO PUTRA ARBAATA / FATHUR RAHMAN IRVANSYAH
true,,true,,2021-01-04 09:21:15 +0700 +07,true,fdff514d2d73334dd26bfd6d01020389,student,TEKNIK MEKATRONIKA,TEKNIK MEKATRONIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,07. EVIANA RAMADHANI SUGIARTO,,
true,,true,,2021-01-04 09:21:29 +0700 +07,true,dec417745506f6c41f1555090fd1c6b9,student,TEKNIK ELEKTRO,TEKNIK ELEKTRO,true,true,true,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,18. SANTI EKA ALVIONITA,2. MOCH. IFAN JULIYANTO / ERIK DWI CAHYONO,
true,,true,,2021-01-04 09:21:33 +0700 +07,true,af884cf2d8a786da7f8789e6f73ebfd8,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,03. RIPANDI,,
true,,true,,2021-01-04 09:21:39 +0700 +07,true,d8da797aa6c86cb44c42908ea5dff617,student,TEKNIK MEKATRONIKA,TEKNIK MEKATRONIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,07. EVIANA RAMADHANI SUGIARTO,,
true,,true,,2021-01-04 09:21:47 +0700 +07,true,86320cbd5edacf2613bb0a5c4f8e5e40,student,TEKNIK MEKATRONIKA,TEKNIK MEKATRONIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,19. SAMHAJI,,
true,,true,,2021-01-04 09:21:48 +0700 +07,true,9e63b01444216a15797d0c0391abb292,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,01. ROBIATUL ADAWIYAH,,
true,,true,,2021-01-04 09:21:59 +0700 +07,true,1efb8399d0fbda963d6cbb764e2f924d,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,02. ROMY YANSYAH,,
true,,true,,2021-01-04 09:22:06 +0700 +07,true,c240e57501c4df8195f7e519b9b3f309,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,03. RIPANDI,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:22:17 +0700 +07,true,ffc8e64ba3bc2648339a938deb6adc22,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,04. KHARISMA HILMY DWI IFANGGA,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:22:21 +0700 +07,true,6724dbfc62fc923b8526976ce28f26c6,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:22:22 +0700 +07,true,5281532153354f74891e00b53689d8b1,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,14. ELVA DEWI LESTARI,,
true,,true,,2021-01-04 09:22:28 +0700 +07,true,5a79f78a167eadad5444ede1dde0332c,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,06. ARGA KIEN DWIJANA,,
true,,true,,2021-01-04 09:22:39 +0700 +07,true,a9d61213a854b5c19c760cd7ec4ba435,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,03. RIPANDI,,
true,,true,,2021-01-04 09:22:41 +0700 +07,true,d5077d9bc48ada4cabe992974a30650f,student,TEKNIK MESIN,TEKNIK MESIN,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,09. MOHAMMAD DIMAS AGUNG DWIRYA,,
true,,true,,2021-01-04 09:22:43 +0700 +07,true,f6758d674cc6faf435b677813024a713,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,07. EVIANA RAMADHANI SUGIARTO,,
true,,true,,2021-01-04 09:22:48 +0700 +07,true,8a7be983acf135547bffb2cb3d3b1622,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:22:53 +0700 +07,true,aba6a981e9f6591f8e39d2a4a17fd64b,student,TEKNIK ELEKTRO,TEKNIK ELEKTRO,true,true,true,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,06. ARGA KIEN DWIJANA,2. MOCH. IFAN JULIYANTO / ERIK DWI CAHYONO,
true,,true,,2021-01-04 09:22:57 +0700 +07,true,a004adefadbf8294c91ab6a314621678,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:22:59 +0700 +07,true,53101c3857bf6aaca5e6ac8f5022a408,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,
true,,true,,2021-01-04 09:23:00 +0700 +07,true,e2a968f09a7c03a6a5a020d52fd29fe1,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:23:05 +0700 +07,true,1c6a51ca7287b31fbbdcd24817e11c90,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,04. KHARISMA HILMY DWI IFANGGA,,2. NICKYO PUTRA ARBAATA / FATHUR RAHMAN IRVANSYAH
true,,true,,2021-01-04 09:23:09 +0700 +07,true,8ffe6415134ab1c82edde6e0ca762db3,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:23:22 +0700 +07,true,382b59af3f1203f8e3e45dcdd041454c,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,13. DANY WIDIYANTO,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:23:22 +0700 +07,true,8b121e9970f6fe0dd189fa9d028d1de9,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,01. ROBIATUL ADAWIYAH,,2. NICKYO PUTRA ARBAATA / FATHUR RAHMAN IRVANSYAH
true,,true,,2021-01-04 09:23:26 +0700 +07,true,2a8e30781ae6c6e6c35ed7099ed46c58,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,04. KHARISMA HILMY DWI IFANGGA,,2. NICKYO PUTRA ARBAATA / FATHUR RAHMAN IRVANSYAH
false,(a) Tidak terdaftar dalam daftar pemilih,false,(a) Tidak terdaftar dalam daftar pemilih,2021-01-04 09:23:39 +0700 +07,true,58db4c8488a9de6af0225afca195491f,student,TEKNIK MEKATRONIKA,,false,,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,17. LILIK MAULIDA KHASANAH,,
true,,true,,2021-01-04 09:23:41 +0700 +07,true,1cb86aaae0820ffd10e841bb7ec9b537,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,04. KHARISMA HILMY DWI IFANGGA,,
true,,true,,2021-01-04 09:23:46 +0700 +07,true,c5d896731d61a9474421eed1852b7951,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,15. MOH. TAMIM ANSORI,,
true,,true,,2021-01-04 09:23:46 +0700 +07,true,6113e829f57eed01394e17b1e7f810b0,student,TEKNIK ELEKTRO,TEKNIK ELEKTRO,true,true,true,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,01. ROBIATUL ADAWIYAH,1. FAURIZAL ABID ARDITYA / AHMAD FAUZAN,
true,,true,,2021-01-04 09:23:47 +0700 +07,true,5cef3fde589fa0d7d73fe35f54d18d0a,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,02. ROMY YANSYAH,,
true,,true,,2021-01-04 09:23:53 +0700 +07,true,7dc61cc8e3fbb90b9440be8d81fa1017,student,TEKNIK ELEKTRO,TEKNIK ELEKTRO,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,17. LILIK MAULIDA KHASANAH,2. MOCH. IFAN JULIYANTO / ERIK DWI CAHYONO,
true,,true,,2021-01-04 09:23:59 +0700 +07,true,dcde47c3a7e0a95172f255a1670d0166,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,17. LILIK MAULIDA KHASANAH,,
true,,true,,2021-01-04 09:24:05 +0700 +07,true,b16c2f3e0d3bf55b2ebd9aef1901da30,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,18. SANTI EKA ALVIONITA,,
true,,true,,2021-01-04 09:24:07 +0700 +07,true,9f3d62aa1f86655ff5ea14a6dc5f9f6e,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,01. ROBIATUL ADAWIYAH,,
true,,true,,2021-01-04 09:24:10 +0700 +07,true,7996432b39b8b04a01f43cfce30b639e,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,07. EVIANA RAMADHANI SUGIARTO,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:24:24 +0700 +07,true,74d5c87f54a6b02a2081fe06f776567a,student,TEKNIK MESIN,TEKNIK MESIN,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,07. EVIANA RAMADHANI SUGIARTO,,
true,,true,,2021-01-04 09:24:33 +0700 +07,true,b155ea1ac74febb8ed274760750c413e,student,TEKNIK MESIN,TEKNIK MESIN,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,09. MOHAMMAD DIMAS AGUNG DWIRYA,,
true,,true,,2021-01-04 09:24:35 +0700 +07,true,7839beddfa216e614ba664b1fef701e7,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,15. MOH. TAMIM ANSORI,,
true,,true,,2021-01-04 09:24:39 +0700 +07,true,5da9da8f656b358c41805f74bc3e21dd,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,07. EVIANA RAMADHANI SUGIARTO,,
true,,true,,2021-01-04 09:24:44 +0700 +07,true,decbccdd7b98116819128b196343c537,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,02. ROMY YANSYAH,,
true,,true,,2021-01-04 09:24:49 +0700 +07,true,8316c1e038dcd03a326cc017b5bff1f2,student,TEKNIK MESIN,TEKNIK MESIN,true,true,,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,11. YUSUF AL FARIZI,,
true,,true,,2021-01-04 09:25:00 +0700 +07,true,9b9e58ed128f35be923bd3e107acf267,student,SISTEM INFORMASI,SISTEM INFORMASI,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,15. MOH. TAMIM ANSORI,,
true,,true,,2021-01-04 09:25:10 +0700 +07,true,10cc166d23a164671e914c653a76f581,student,TEKNIK INFORMATIKA,TEKNIK INFORMATIKA,true,true,,2. MOH. IRSAD / FIKRI ROLLY GUNAWAN,03. RIPANDI,,
true,,true,,2021-01-04 09:25:20 +0700 +07,true,32a716cac5464a16064e08e771dd698e,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,19. SAMHAJI,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:25:24 +0700 +07,true,e2f44324a56ff7429a69b06a02c68e26,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,04. KHARISMA HILMY DWI IFANGGA,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
true,,true,,2021-01-04 09:25:27 +0700 +07,true,6bf7b5546c38c728f02cfe0fa7ff27d8,student,TEKNIK INDUSTRI,TEKNIK INDUSTRI,true,true,true,1. DEDEN NUR EKA ABDI / AGUNG NUGROHO HIDAYANTO,07. EVIANA RAMADHANI SUGIARTO,,1. M. FAHRI SYAIFARRAHMAN / MUHAMMAD MUFID APRIANTO
